ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
FCDFC522C0BF55B6,classic_bike,51:49.6,08:50.8,Green St & Randolph St*,chargingstx3,State St & Kinzie St,13050,41.88360166,-87.64862671,41.88937547,-87.62707651,casual
E98376B3EFD73B7C,classic_bike,42:37.5,47:54.7,MLK Jr Dr & 29th St,TA1307000139,Rhodes Ave & 32nd St,13215,41.842052,-87.617,41.836208,-87.613533,member
DF9F9465F4558C5A,electric_bike,32:08.8,37:51.5,Daley Center Plaza,TA1306000010,Federal St & Polk St,SL-008,41.884241,-87.629634,41.87207763,-87.62954377,member
7CA95FF9532FA93A,electric_bike,05:34.9,11:03.6,Daley Center Plaza,TA1306000010,Federal St & Polk St,SL-008,41.884241,-87.629634,41.87207763,-87.62954377,member
3264417F8BF7FE90,electric_bike,23:42.3,49:45.4,Canal St & Adams St,13011,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.879255,-87.639904,41.932588,-87.636427,member
AE38C8E08339CEB0,classic_bike,29:05.8,36:26.3,Canal St & Adams St,13011,Federal St & Polk St,SL-008,41.879255,-87.639904,41.87207763,-87.62954377,member
FF0AA1AF3C11D297,electric_bike,05:03.7,11:53.0,Canal St & Adams St,13011,Federal St & Polk St,SL-008,41.879255,-87.639904,41.87207763,-87.62954377,member
349619B127E31F1F,classic_bike,01:29.1,08:07.1,Broadway & Barry Ave,13137,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.93758232,-87.64409781,41.932588,-87.636427,member
BB44F20301B24999,classic_bike,29:04.3,32:50.0,Halsted St & 56th St,KA1503000011,Halsted St & 59th St,593,41.79292965,-87.64499006,41.787539,-87.644874,member
D632072E367D37A7,electric_bike,05:15.7,11:25.6,Ping Tom Park (East),20260,Federal St & Polk St,SL-008,41.8579886,-87.6319447,41.87207763,-87.62954377,member
C01E01838052669A,classic_bike,27:37.4,36:22.4,Canal St & Jackson Blvd,13138,Federal St & Polk St,SL-008,41.878125,-87.639968,41.87207763,-87.62954377,member
3B9C1D3F7DF47061,classic_bike,04:34.0,32:48.7,Lake Park Ave & 53rd St,KA1503000059,State St & 35th St,TA1307000129,41.79949429,-87.5864499,41.83103631,-87.62679756,member
6DD6864D0E17F80F,electric_bike,43:47.9,48:58.5,Michigan Ave & Jackson Blvd,TA1309000002,Federal St & Polk St,SL-008,41.8777679,-87.624164,41.87207763,-87.62954377,member
D43D3213A51E4114,classic_bike,51:47.5,57:58.4,Franklin St & Monroe St,TA1309000007,Federal St & Polk St,SL-008,41.880317,-87.635185,41.87207763,-87.62954377,member
0C4B66511055FD36,classic_bike,18:08.8,48:41.8,Streeter Dr & Grand Ave,13022,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.892278,-87.612043,41.932588,-87.636427,member
8091E59EEA8D4B4A,electric_bike,31:25.9,34:47.5,Calumet Ave & 35th St,13345,State St & 35th St,TA1307000129,41.831379,-87.618034,41.83103631,-87.62679756,member
9D3EEE50FD732AB3,electric_bike,35:34.2,41:25.3,Spaulding Ave & Armitage Ave,15650,Milwaukee Ave & Wabansia Ave,13243,41.91710803,-87.71022096,41.912616,-87.681391,member
68FB21F35E2322F0,electric_bike,08:39.2,11:24.5,Damen Ave & Cortland St,13133,Milwaukee Ave & Wabansia Ave,13243,41.915983,-87.677335,41.912616,-87.681391,member
CA0048E4E41ACD96,classic_bike,34:04.5,52:34.2,Richmond St & Lincoln Ave,21452,Fairfield Ave & Pratt Blvd,24148,41.9881174,-87.7031754,42.0044482,-87.6985973,member
12A7903F5E64C051,electric_bike,28:55.9,50:32.5,Rockwell St & Eastwood Ave,KA1504000093,Milwaukee Ave & Wabansia Ave,13243,41.96590014,-87.69363849,41.912616,-87.681391,member
21CE1F7D0EEEA3AA,classic_bike,08:15.1,38:11.9,Calumet Ave & 18th St,13102,Ashland Ave & Pershing Rd,16932,41.85761755,-87.61941075,41.823465,-87.665577,member
1D85C95E00F898B4,electric_bike,18:36.8,20:07.0,Calumet Ave & 33rd St,13217,Calumet Ave & 35th St,13345,41.8349,-87.61793,41.831379,-87.618034,member
48D92412D8DB620A,electric_bike,40:13.1,47:17.1,Damen Ave & Wabansia Ave,20,Milwaukee Ave & Wabansia Ave,13243,41.9122813,-87.6773211,41.912616,-87.681391,member
1A1AE86F4639E43C,classic_bike,16:11.2,20:26.6,State St & Van Buren St,TA1305000035,LaSalle St & Washington St,13006,41.877181,-87.627844,41.882664,-87.63253,member
7E201696ECCDFEC2,classic_bike,19:23.3,32:18.8,Indiana Ave & Roosevelt Rd,SL-005,LaSalle St & Washington St,13006,41.867888,-87.623041,41.882664,-87.63253,member
553BE73D4CDA287E,classic_bike,18:20.4,31:59.1,Indiana Ave & Roosevelt Rd,SL-005,LaSalle St & Washington St,13006,41.867888,-87.623041,41.882664,-87.63253,member
FBEF5077B56AF3F8,classic_bike,19:58.9,31:34.0,Indiana Ave & Roosevelt Rd,SL-005,LaSalle St & Washington St,13006,41.867888,-87.623041,41.882664,-87.63253,member
5C301A6CEB90DFE1,classic_bike,34:58.1,51:07.7,State St & Van Buren St,TA1305000035,LaSalle St & Washington St,13006,41.877181,-87.627844,41.882664,-87.63253,member
F04629438B7FEBF6,electric_bike,38:51.5,57:14.1,LaSalle St & Washington St,13006,LaSalle St & Washington St,13006,41.882664,-87.63253,41.882664,-87.63253,member
262301272748FFE1,electric_bike,58:06.3,18:12.6,LaSalle St & Washington St,13006,LaSalle St & Washington St,13006,41.882664,-87.63253,41.882664,-87.63253,member
43E6F290FEA97E73,classic_bike,40:08.6,44:36.4,Millennium Park,13008,LaSalle St & Washington St,13006,41.8810317,-87.62408432,41.882664,-87.63253,member
93674D1D13A57E04,electric_bike,56:58.5,02:25.3,Ashland Ave & Blackhawk St,13224,Milwaukee Ave & Wabansia Ave,13243,41.907066,-87.667252,41.912616,-87.681391,member
D20C502E60D1571A,classic_bike,48:58.9,13:21.1,Damen Ave & Cortland St,13133,LaSalle St & Washington St,13006,41.915983,-87.677335,41.882664,-87.63253,member
F631C4C075908F05,electric_bike,40:10.8,55:31.0,Damen Ave & Cortland St,13133,LaSalle St & Washington St,13006,41.91599762,-87.67731917,41.882664,-87.63253,member
BB3BFA972B097DEC,classic_bike,37:07.6,39:02.1,Wilton Ave & Diversey Pkwy*,chargingstx2,Burling St & Diversey Pkwy,13208,41.932418,-87.652705,41.93314,-87.64776,member
D9BF81C1743A2D74,electric_bike,26:56.3,28:43.9,Wilton Ave & Diversey Pkwy,TA1306000014,Burling St & Diversey Pkwy,13208,41.932418,-87.652705,41.93314,-87.64776,member
64EFF1119E449B06,classic_bike,54:42.6,12:59.4,California Ave & Granville Ave,23104,Fairfield Ave & Pratt Blvd,24148,41.9941803,-87.6995596,42.0044482,-87.6985973,member
BA64036385FDC8EA,classic_bike,21:33.7,26:11.4,Canal St & Adams St,13011,LaSalle St & Washington St,13006,41.879255,-87.639904,41.882664,-87.63253,member
15C96A671DD1BE31,classic_bike,44:21.6,58:17.0,Racine Ave & Congress Pkwy,TA1306000025,LaSalle St & Washington St,13006,41.87464,-87.65703,41.882664,-87.63253,member
AE7C5C83AD69B4D2,electric_bike,35:31.0,40:39.6,Desplaines St & Kinzie St,TA1306000003,LaSalle St & Washington St,13006,41.88871604,-87.64444785,41.882664,-87.63253,member
C63F46C9532AD825,classic_bike,08:46.2,15:49.4,Indiana Ave & 31st St,TA1308000036,Calumet Ave & 35th St,13345,41.838842,-87.621857,41.831379,-87.618034,member
6676FB805C6887CB,classic_bike,26:11.0,32:45.8,Michigan Ave & Lake St,TA1305000011,LaSalle St & Washington St,13006,41.886022,-87.624398,41.882664,-87.63253,member
2151B44859F916A3,classic_bike,52:28.0,32:44.8,Paulina St & 18th St,TA1307000159,Milwaukee Ave & Wabansia Ave,13243,41.857901,-87.668745,41.912616,-87.681391,member
1DC14F1D7D34339C,electric_bike,23:58.6,34:17.2,Carpenter St & Huron St,13196,LaSalle St & Washington St,13006,41.894556,-87.653449,41.882664,-87.63253,member
45644465331BA958,classic_bike,11:03.5,16:49.7,Stave St & Armitage Ave,13266,Milwaukee Ave & Wabansia Ave,13243,41.917741,-87.691392,41.912616,-87.681391,member
A928D7D4B7294E07,classic_bike,09:29.6,12:08.0,Canal St & Jackson Blvd,13138,Jefferson St & Monroe St,WL-011,41.878125,-87.639968,41.88032963,-87.64274597,member
B0F86B439A7CBBF7,classic_bike,22:14.3,25:18.4,Halsted St & Wrightwood Ave,TA1309000061,Racine Ave & Wrightwood Ave,TA1309000059,41.929143,-87.649077,41.928887,-87.658971,member
383C6807F85D63E4,classic_bike,52:41.8,56:57.8,Carpenter St & Huron St,13196,Desplaines St & Kinzie St,TA1306000003,41.894556,-87.653449,41.88871604,-87.64444785,member
8E0FB02DB8F53E44,electric_bike,28:14.3,35:21.6,Ashland Ave & Augusta Blvd,13248,Desplaines St & Kinzie St,TA1306000003,41.899643,-87.6677,41.88871604,-87.64444785,member
20B8C3649294DEAD,classic_bike,41:19.0,52:02.5,Ashland Ave & Augusta Blvd,13248,Desplaines St & Kinzie St,TA1306000003,41.899643,-87.6677,41.88871604,-87.64444785,member
9D7A97F54115FF67,classic_bike,09:50.8,17:21.7,Orleans St & Chestnut St (NEXT Apts),620,Orleans St & Chestnut St (NEXT Apts),620,41.898203,-87.637536,41.898203,-87.637536,member
D31F1E7F8B3D1F87,electric_bike,57:18.8,06:37.8,Noble St & Milwaukee Ave,13290,Desplaines St & Kinzie St,TA1306000003,41.9007,-87.662607,41.88871604,-87.64444785,member
B151C17B15353FBB,classic_bike,07:45.5,09:58.3,Milwaukee Ave & Grand Ave,13033,Desplaines St & Kinzie St,TA1306000003,41.891578,-87.648384,41.88871604,-87.64444785,member
